confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,supplier,our_barcode,our_sku,our_name,Review,Reason
MEDIUM,0.68,sku_match,61927b1c-633b-44f6-9cf4-6d2e35a31123,LS Snap Front Western Shirt (W-MIN-MAJ9859001-RED-XL),W-MIN-MAJ9859001-RED-XL,Cinch,,192584347586,W-MIN-MAJ9859001-RED-XL,LS Snap Front Western Shirt,,
MEDIUM,0.72,sku_match,4cb38802-8c8f-4a36-b47f-f5b47c0e3524,Cowgirl Tuff Cheerful Jeans (W-CTU-JCHEER-40-32),W-CTU-JCHEER-40-32,Cowgirl Tuff,,840184506291,W-CTU-JCHEER-40-32,Cowgirl Tuff Cheerful Jeans,,
MEDIUM,0.64,sku_match,99034ac6-e283-4fc2-a8ee-bd7340969b6a,Hayley Moderate Rise Trouser (W-CRU-CB19554001-IND-34/17-R),W-CRU-CB19554001-IND-34/17-R,Cruel Denim,,192584328349,W-CRU-CB19554001-IND-34/17-R,Hayley Moderate Rise Trouser,,
MEDIUM,1,sku_match,43aec4ea-a548-488f-85b3-05f3009b42b6,"Shadow Men's 11"" Waterproof Roper",M-BHS-DH5381-QUA-11-EE,Double H,"BH Shoe Holdings, Inc",749186498729,M-BHS-DH5381-QUA-11-EE,"Shadow Men's 11"" Waterproof Roper",,
MEDIUM,0.6,sku_match,7cccb9f3-7a65-432b-a18d-2b9f8f86eda2,"Shadow Men's 11"" Waterproof Roper",M-BHS-DH5381-BLA-10.5-EE,Double H,"BH Shoe Holdings, Inc",0749186498712,M-BHS-DH5381-BLA-10.5-EE,"Mens 11"" WD SQ Toe WP Roper",ok,
MEDIUM,0.62,sku_match,bab806d5-63a4-4ac1-bc9a-be29e7070f4c,Durango Westward Women's Boots (W-RBR-DRD0447-NA-6-M),W-RBR-DRD0447-BLA-6-M,Durango,,193715390754,W-RBR-DRD0447-BLA-6-M,Durango Westward DRD0447,,
MEDIUM,0.62,sku_match,0626452c-201f-4f2d-acb2-71eff1a59094,Lil' Rebel Kid's Boots (K-RBR-DBT0244Y-BRO-3.5-M),K-RBR-DBT0244Y-BRO-4.5-M,Durango,,193715449223,K-RBR-DBT0244Y-BRO-4.5-M,Lil' Rebel Kid's Boots,,
MEDIUM,0.62,sku_match,c4967156-bb49-4f32-a5a4-4598284c5074,Lil' Rebel Kid's Boots (K-RBR-DBT0244Y-BRO-3.5-M),K-RBR-DBT0244Y-BRO-3.5-M,Durango,,193715449209,K-RBR-DBT0244Y-BRO-3.5-M,Lil' Rebel Kid's Boots,,
MEDIUM,0.73,sku_match,527f7d3b-1633-4fd9-8932-5b0d98fe27cd,Georgia Boot Athens Superlyte GB00647 (M-RBR-GB00647-BRO-10.5-M),M-RBR-GB00647-BRO-11.5-M,Georgia Boot,,193715549862,M-RBR-GB00647-BRO-11.5-M,Georgia Boot Athens Superlyte GB00647,,
MEDIUM,0.62,sku_match,ce068c27-3b5f-419b-9ced-2f4c8c20618d,Georgia Boot Athens Superlyte GB00647 (M-RBR-GB00647-BRO-10.5-M),M-RBR-GB00647-BRO-11-M,Georgia Boot,,193715549855,M-RBR-GB00647-BRO-11-M,Georgia Boot Athens Superlyte,,
MEDIUM,0.64,sku_match,59cb54b2-2f56-4da6-bf33-d6340b638efc,Georgia Boot Carbo Elite (M-RBR-GB00525-NA-11-NA),M-RBR-GB00525-BRO-14-M,Georgia Boot,,193715332402,M-RBR-GB00525-BRO-14-M,Georgia Boot CarboELITE,,
MEDIUM,0.66,sku_match,acdc0557-2f00-49e3-846d-6f59654b102f,Georgia Boot CarboLT Tec (M-RBR-GB00437-BRO-14-M),M-RBR-GB00437-BRO-14-M,Georgia Boot,,193715184575,M-RBR-GB00437-BRO-14-M,Georgia Boot CarboLT Tec,,
MEDIUM,0.67,sku_match,c5c96c47-a932-43d7-9502-5ab576a6fb5a,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-12-W,Georgia Boot,,193715548605,M-RBR-GB00641-BRO-12-W,Georgia Boot Durablend Sport,,
MEDIUM,0.67,sku_match,68fd76f0-0ec3-4d23-bb64-2874d8295b32,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-13-M,Georgia Boot,,193715548506,M-RBR-GB00641-BRO-13-M,Georgia Boot Durablend Sport,,
MEDIUM,0.79,sku_match,4ed0e183-0895-4a22-bf80-2dd095057c3c,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-11-W,Georgia Boot,,193715548582,M-RBR-GB00641-BRO-11-W,Georgia Boot DuraBlend Sport GB00641,,
MEDIUM,0.79,sku_match,2f8e9316-6dab-4d99-bf0e-5f3c7235addb,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-11-M,Georgia Boot,,193715548476,M-RBR-GB00641-BRO-11-M,Georgia Boot Durablend Sport GB00641,ok,
MEDIUM,0.67,sku_match,d430916f-d971-48e3-b168-e7fbdff15a07,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-10.5-W,Georgia Boot,,193715548575,M-RBR-GB00641-BRO-10.5-W,Georgia Boot Durablend Sport,ok,
MEDIUM,0.67,sku_match,a9bcf74c-ef40-4b6a-85ba-006b24b71385,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-14-M,Georgia Boot,,193715548513,M-RBR-GB00641-BRO-14-M,Georgia Boot Durablend Sport,,
MEDIUM,0.67,sku_match,16b50356-99b6-42d7-873e-e0038c3c1755,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-11.5-M,Georgia Boot,,193715548483,M-RBR-GB00641-BRO-11.5-M,Georgia Boot Durablend Sport,,
MEDIUM,0.67,sku_match,eea625f9-7395-4bd1-a5de-238a53b870a0,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-12-M,Georgia Boot,,193715548490,M-RBR-GB00641-BRO-12-M,Georgia Boot DuraBlend Sport,,
MEDIUM,0.67,sku_match,540c5ce8-784c-433c-8c7b-90240600f191,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),M-RBR-GB00641-BRO-11.5-W,Georgia Boot,,193715548599,M-RBR-GB00641-BRO-11.5-W,Georgia Boot Durablend Sport,,
MEDIUM,0.68,sku_match,18eea253-00e0-4fc4-8353-d9be9e1c9be3,Georgia Boot Eagle One (M-RBR-GB00312-11-M),M-RBR-GB00312-11-M,Georgia Boot,,718562976335,M-RBR-GB00312-11-M,Georgia Boot Eagle One,,
MEDIUM,0.67,sku_match,361f3a35-718b-4572-950b-9252e842fc98,Georgia Boot Eagle Trail (W-RBR-GB00558-NA-11-M),W-RBR-GB00558-BRO-9-W,Georgia Boot,,193715391652,W-RBR-GB00558-BRO-9-W,Georgia Boot Eagle Trail,,
MEDIUM,0.63,sku_match,b5cb3f20-2963-4758-8b27-a9fc0670460d,Georgia Boot G5514 (M-RBR-G5514-10.5-M),M-RBR-G5514-10.5-M,Georgia Boot,,043538525430,M-RBR-G5514-10.5-M,Georgia Boot G5514,,
MEDIUM,0.64,sku_match,42617b2f-27d1-4054-a3a2-d002b4e7ac4b,Georgia Boot G6152 (M-RBR-G6152-6.5-M),M-RBR-G6152-6-M,Georgia Boot,,043538059065,M-RBR-G6152-6-M,Georgia Boot G6152,ok,
MEDIUM,0.64,sku_match,48dfccc6-e051-411a-ab25-e6b224489e10,Georgia Boot G6152 (M-RBR-G6152-6.5-M),M-RBR-G6152-7-M,Georgia Boot,,043538584673,M-RBR-G6152-7-M,Georgia Boot G6152,,
MEDIUM,0.64,sku_match,52fdf729-6fbe-41b2-979b-661ae533463a,Georgia Boot G6152 (M-RBR-G6152-6.5-M),M-RBR-G6152-6.5-M,Georgia Boot,,043538909728,M-RBR-G6152-6.5-M,Georgia Boot G6152,,
MEDIUM,0.65,sku_match,a9e14fe7-ed55-4b2e-a3d7-3da3c508cd33,Georgia Boot GB00387 (W-RBR-GB00387-7.5-M),W-RBR-GB00387-7.5-M,Georgia Boot,,193715072919,W-RBR-GB00387-7.5-M,Georgia Boot GB00387,,
MEDIUM,0.62,sku_match,a0fc672c-3e26-48e2-a7ca-0276e37db80b,Georgia Boot GB00538 (M-RBR-GB00538-BRO-14-M),M-RBR-GB00538-BRO-11.5-M,Georgia Boot,,193715351946,M-RBR-GB00538-BRO-11.5-M,Georgia Boot GB00538,,
MEDIUM,0.62,sku_match,a2a9f319-b037-4ebf-be5a-a86148cd8c0e,Georgia Boot GB00538 (M-RBR-GB00538-BRO-14-M),M-RBR-GB00538-BRO-14-M,Georgia Boot,,193715351977,M-RBR-GB00538-BRO-14-M,Georgia Boot GB00538,,
MEDIUM,0.65,sku_match,6cfdf26a-15b5-42f8-8a83-a6b82c80ede8,Georgia Boot GB00719 (M-RBR-GB00719-9.5-M),M-RBR-GB00719-9.5-M,Georgia Boot,,193715661281,M-RBR-GB00719-9.5-M,Georgia Boot GB00719,,
MEDIUM,0.65,sku_match,32400e0c-07e1-4ea1-9c00-dc6700f9cefa,Georgia Boot GB00719 (M-RBR-GB00719-9.5-M),M-RBR-GB00719-10-M,Georgia Boot,,193715661298,M-RBR-GB00719-10-M,Georgia Boot GB00719,,
MEDIUM,0.65,sku_match,53c0ddf0-d41e-4c6e-9cf9-51039464d016,Georgia Boots GB00435 (M-RBR-GB00435-11-W),M-RBR-GB00435-11-W,Georgia Boot,,193715184421,M-RBR-GB00435-11-W,Georgia Boot GB00435,,
MEDIUM,0.62,sku_match,4dd68ee1-f54a-481b-a67d-8f69e4908239,Georgia Boots GB00540 (M-RBR-GB00540-10.5-M),M-RBR-GB00540-10.5-M,Georgia Boot,,193715352363,M-RBR-GB00540-10.5-M,Georgia Boot GB00540,,
MEDIUM,0.65,sku_match,7e159374-a5b0-41fb-b457-3f5bdaf985bb,Georgia Boots GB00540 (M-RBR-GB00540-10.5-M),M-RBR-GB00540-9.5-M,Georgia Boot,,5045627236,M-RBR-GB00540-9.5-M,Georgia Boots GB00540,Do Not Use,Bad UPC
MEDIUM,0.65,sku_match,3e9197c2-f18b-42a6-a8c7-3f50a885903f,Georgia Boots GB00540 (M-RBR-GB00540-10.5-M),M-RBR-GB00540-10-M,Georgia Boot,,5045627243,M-RBR-GB00540-10-M,Georgia Boots GB00540,Do Not Use,Bad UPC
MEDIUM,0.77,sku_match,6775ac3a-374e-436a-a4c6-f43f1dc40592,Rope Like a Girl Hooey Youth Ladies Grey Hoody (K-HBR-HH1188GY-Y-S-GRA-S),K-HBR-HH1188GY-Y-S-GRA-S,Hooey,,810071201042,K-HBR-HH1188GY-Y-S-GRA-S,Rope Like a Girl Hooey Youth Ladies Grey Hoody,,
MEDIUM,0.75,sku_match,60f4509d-e035-4f0b-9c65-00e195f7c894,Rope Like a Girl Youth Ladies Grey Hoody (K-HBR-HH1207GY-Y-M-GRA-M),K-HBR-HH1207GY-Y-M-GRA-M,Hooey,,810071211720,K-HBR-HH1207GY-Y-M-GRA-M,Rope Like a Girl Youth Ladies Grey Hoody,,
MEDIUM,0.75,sku_match,932dc5f6-5dfa-467b-8cda-3f0ee0eeebc6,Rope Like a Girl Youth Ladies Grey Hoody (K-HBR-HH1207GY-Y-S-GRA-S),K-HBR-HH1207GY-Y-S-GRA-S,Hooey,,810071211713,K-HBR-HH1207GY-Y-S-GRA-S,Rope Like a Girl Youth Ladies Grey Hoody,ok,
MEDIUM,0.73,sku_match,54a278df-9668-416d-8b79-967155d9e997,Rope Like a Girl Youth Ladies Grey Hoody (K-HBR-HH1207GY-Y-XS-GRA-XS),K-HBR-HH1207GY-Y-XS-GRA-XS,Hooey,,810071211706,K-HBR-HH1207GY-Y-XS-GRA-XS,Rope Like a Girl Youth Ladies Grey Hoody,,
MEDIUM,0.75,sku_match,0a4c3cf5-abd3-476b-a955-119e72ecb9cc,Balusters Dark Brown Cowhide (A-BHS-4445-NA-NA),M-BHS-4445-DBR-11.5-D,Justin,,731871954566,M-BHS-4445-DBR-11.5-D,Balusters Dark Brown Cowhide,,
MEDIUM,0.71,sku_match,8ef0068b-ef3f-4fe3-8f17-9bf1f090cb33,Balusters Dark Brown Cowhide (M-BHS-#4445-DBR-12-D),M-BHS-#4445-DBR-12-D,Justin,,731871954573,M-BHS-#4445-DBR-12-D,Balusters Dark Brown Cowhide,ok,
MEDIUM,0.68,sku_match,0ce8194c-2d66-46ff-beaa-af67590b4225,Blueprint Tan Cowhide Boots (M-BHS-#4440-TAN-10.5-D),M-BHS-#4440-TAN-10.5-D,Justin,,731871880742,M-BHS-#4440-TAN-10.5-D,Blueprint Tan Cowhide Boots,,
MEDIUM,0.67,sku_match,dfa58050-1cbd-4301-a642-803feb0a56dd,Caddo Brown Stone Boots (M-BHS-BR777-BRO-14-D),M-BHS-BR777-BRO-14-D,Justin,,731871258251,M-BHS-BR777-BRO-14-D,Caddo Brown Stone Boots,,
MEDIUM,0.74,sku_match,5546127f-410e-4452-9173-b2f4ba0228e8,Conductor Pullon Brown Steel Toe (M-BHS-4764-BRO-11-EE),M-BHS-4764-BRO-11-EE,Justin,,731871476143,M-BHS-4764-BRO-11-EE,Conductor Pullon Brown Steel Toe,,
MEDIUM,0.77,sku_match,101bed6e-acca-4bc9-916b-a2997087b021,Driscoll Pecan Brown Water Buffalo Boots (M-BHS-WK2112-PEC-14-D),M-BHS-WK2112-PEC-14-D,Justin,,731871264634,M-BHS-WK2112-PEC-14-D,Driscoll Pecan Brown Water Buffalo Boots,,
MEDIUM,0.67,sku_match,1299e572-e1ba-4223-bc9a-608ea50bf298,Holland Tan Water Buffalo Women's Roper Toe Boots (W-BHS-RP3311-TAN-10-B) [W-BHS-RP3311-TAN-10-B],W-BHS-RP3311-TAN-10-B,Justin,,731871428999,W-BHS-RP3311-TAN-10-B,Holland Tan Water Buffalo Women's Roper Toe Boots,,
MEDIUM,0.67,sku_match,f3fc952f-c164-40ca-8ee0-3fbd5443ff75,Justin Balusters Boots (M-BHS-4444-BAY-12-D),M-BHS-4444-BAY-12-D,Justin,,731871952616,M-BHS-4444-BAY-12-D,Justin Balusters Boots,ok,
MEDIUM,0.61,sku_match,bffebf76-c391-4de7-8127-a79b5666057b,Justin Boots GY9526 (W-BHS-GY9526-SHE-11-B),W-BHS-GY9526-SHE-9.5-B,Justin,,731871420863,W-BHS-GY9526-SHE-9.5-B,Justin Boots GY9526,,
MEDIUM,0.61,sku_match,6589bdd9-6233-4463-90aa-d664fd17bdbf,Justin Boots SE471 (M-BHS-SE471-BAR-14-D),M-BHS-SE471-BAR-14-EE,Justin,,731871466878,M-BHS-SE471-BAR-14-EE,Justin Boots SE471,,
MEDIUM,0.62,sku_match,4b9ac75d-e50a-4b58-b8be-ac10abc65017,Justin Boots WKL992 (W-BHS-WKL992-BRO-5-B),W-BHS-WKL992-BRO-5-B,Justin,,731871485695,W-BHS-WKL992-BRO-5-B,Justin Boots WKL992,,
MEDIUM,0.73,sku_match,492ab246-b515-41fc-ab1a-95cd38133942,Justin Card Wallet with Gusset (A-BHS-2122825W7-JUS),A-BHS-2122825W7-JUS,Justin,,073111026023,A-BHS-2122825W7-JUS,Justin Card Wallet with Gusset,,
MEDIUM,0.7,sku_match,5d0a12e4-a0c3-44c4-b4ac-1763251ed88e,Justin Front Pocket Wallet (A-BHS-2005783W7-BRO),A-BHS-2005783W7-BRO,Justin,,073111059731,A-BHS-2005783W7-BRO,Justin Front Pocket Wallet,,
MEDIUM,0.74,sku_match,086bf2b4-a2d0-4673-982e-d447f40ef099,Justin Low Profile Rodeo Wallet (A-BHS-2122798W6-BRO),A-BHS-2122798W6-BRO,Justin,,073111025989,A-BHS-2122798W6-BRO,Justin Low Profile Rodeo Wallet,,
MEDIUM,0.64,sku_match,a9381466-8882-4509-8cc0-aa3c681f151b,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE750-HIC-13-D) [M-BHS-SE750-HIC-13-D],M-BHS-SE750-HIC-13-D,Justin,,731871832062,M-BHS-SE750-HIC-13-D,Kilgore Hickory Brown Water Buffalo Boots,,
MEDIUM,0.6,sku_match,889e117e-f87d-4552-b3ca-1c6b112a462e,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE7501-HIC-10.5-EE) [M-BHS-SE7501-HIC-10.5-EE],M-BHS-SE7501-HIC-10.5-EE,Justin,,731871832154,M-BHS-SE7501-HIC-10.5-EE,Kilgore Hickory Brown Water Buffalo Boots,,
MEDIUM,0.61,sku_match,1a207aff-672e-4cfe-86e2-1e00948f9a6d,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE7501-HIC-11.5-D) [M-BHS-SE7501-HIC-11.5-D],M-BHS-SE7501-HIC-11.5-D,Justin,,731871832048,M-BHS-SE7501-HIC-11.5-D,Kilgore Hickory Brown Water Buffalo Boots,,
MEDIUM,0.6,sku_match,fb2df437-3c54-4a62-b32b-360e328cb7de,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE7501-HIC-11.5-EE) [M-BHS-SE7501-HIC-11.5-EE],M-BHS-SE7501-HIC-11.5-EE,Justin,,731871832178,M-BHS-SE7501-HIC-11.5-EE,Kilgore Hickory Brown Water Buffalo Boots,,
MEDIUM,0.63,sku_match,6ba3c990-2736-455c-80f2-cd0872e20b84,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE7501-HIC-14-D) [M-BHS-SE7501-HIC-14-D],M-BHS-SE7501-HIC-14-D,Justin,,731871832079,M-BHS-SE7501-HIC-14-D,Kilgore Hickory Brown Water Buffalo Boots,ok,
MEDIUM,0.64,sku_match,012e3869-113f-4e75-a6ca-2e6d30a81fad,Lyle Umber Cowhide Boots (M-BHS-CJ2031-UMB-10.5-EE),M-BHS-CJ2031-UMB-12-EE,Justin,,731871574184,M-BHS-CJ2031-UMB-12-EE,Lyle Umber Cowhide Boots,,
MEDIUM,0.64,sku_match,63286d3f-ae27-4a99-9430-bc22237bff03,Lyle Umber Cowhide Boots (M-BHS-CJ2031-UMB-10.5-EE),M-BHS-CJ2031-UMB-10.5-EE,Justin,,731871574153,M-BHS-CJ2031-UMB-10.5-EE,Lyle Umber Cowhide Boots,,
MEDIUM,0.64,sku_match,a860442f-b5f3-48b3-a362-092882a9405c,Lyle Umber Cowhide Boots (M-BHS-CJ2031-UMB-10.5-EE),M-BHS-CJ2031-UMB-13-EE,Justin,,731871574191,M-BHS-CJ2031-UMB-13-EE,Lyle Umber Cowhide Boots,,
MEDIUM,0.64,sku_match,762d3763-ce27-408e-8a35-c086ca736229,Lyle Umber Cowhide Boots (M-BHS-CJ2031-UMB-10.5-EE),M-BHS-CJ2031-UMB-11.5-EE,Justin,,731871574177,M-BHS-CJ2031-UMB-11.5-EE,Lyle Umber Cowhide Boots,,
MEDIUM,0.7,sku_match,bdc4ab62-1dd7-4546-a945-d8d796e1f51b,McKean Khaki Water Buffalo (W-BHS-RP537-KHA-7-B),W-BHS-RP537-KHA-7-B,Justin,,731871424939,W-BHS-RP537-KHA-7-B,McKean Khaki Water Buffalo,,
MEDIUM,0.65,sku_match,b99dc9cb-1e98-4502-b712-c06eee254c49,Nettie Brown Water Buffalo Boots (W-BHS-GY9536-T-11-B),W-BHS-GY9536-BRO-9.5-B,Justin,,731871419553,W-BHS-GY9536-BRO-9.5-B,Nettie Brown Water Buffalo,,
MEDIUM,0.72,sku_match,234a10c7-95c9-4cc1-a390-7d955e287ade,Round-Up Aged Bark Brown Cowhide (M-BHS-0W4764-AGE-10.5-EE),M-BHS-0W4764-AGE-11.5-EE,Justin,,731871286025,M-BHS-0W4764-AGE-11.5-EE,Round-Up Aged Bark Brown Cowhide Boots,,
MEDIUM,0.7,sku_match,24ab406d-725a-4869-9f14-3331488a0d44,Round-Up Aged Bark Brown Cowhide (M-BHS-0W4764-AGE-10.5-EE),M-BHS-0W4764-AGE-10.5-EE,Justin,,731871286001,M-BHS-0W4764-AGE-10.5-EE,Round-Up Aged Bark Brown Cowhide,,
MEDIUM,0.7,sku_match,756826ba-bf7a-42e5-8696-c29c2029326a,Round-Up Aged Bark Brown Cowhide (M-BHS-0W4764-AGE-10.5-EE),M-BHS-0W4764-AGE-14-EE,Justin,,731871286056,M-BHS-0W4764-AGE-14-EE,Round-Up Aged Bark Brown Cowhide,,
MEDIUM,0.7,sku_match,532e81b7-2649-4d41-80e0-b10ebe03353c,Round-Up Aged Bark Brown Cowhide (M-BHS-0W4764-AGE-10.5-EE),M-BHS-0W4764-AGE-14-D,Justin,,731871285943,M-BHS-0W4764-AGE-14-D,Round-Up Aged Bark Brown Cowhide,,
MEDIUM,0.7,sku_match,11e7f081-cc6e-40a3-a817-eb4f9747f02b,Round-Up Aged Bark Brown Cowhide (M-BHS-0W4764-AGE-10.5-EE),M-BHS-0W4764-AGE-12-D,Justin,,731871285929,M-BHS-0W4764-AGE-12-D,Round-Up Aged Bark Brown Cowhide,,
MEDIUM,0.76,sku_match,50d4b422-1bb4-406c-94ff-8fef6fd2ff73,Stampede Peanut Tan Water Buffalo Boots (M-BHS-SE7611-PY-11.5-D),M-BHS-SE7611-PY-11.5-D,Justin,,731871488559,M-BHS-SE7611-PY-11.5-D,Stampede Peanut Tan Water Buffalo Boots,,
MEDIUM,0.68,sku_match,b8e391c8-e75c-4624-9bb2-38fe674b894e,Stampede Peanut Tan Water Buffalo Boots (M-BHS-SE7611-PY-11.5-D),M-BHS-SE7611-PY-14-D,Justin,,731871488580,M-BHS-SE7611-PY-14-D,Stampede Peanut Tan Water Buffalo,,
MEDIUM,0.71,sku_match,ebc7f1a4-8064-42ed-a52b-950adbd5497c,Wanette Aged Bark Water Buffalo (W-BHS-GY9980-AGE-8.5-B),W-BHS-GY9980-AGE-8.5-B,Justin,,731871330896,W-BHS-GY9980-AGE-8.5-B,Wanette Aged Bark Water Buffalo,,
MEDIUM,0.77,sku_match,9b422b24-e51c-406a-97db-338ae311714b,Laredo LAD 11 Black W/U-Lay Eternity BS (M-DPC-5970-BLA-9.5-M),M-DPC-5970-BLA-9.5-M,Laredo,Dan Post Boot Company,887520323419,M-DPC-5970-BLA-9.5-M,Laredo LAD 11 Black W/U-Lay Eternity BS,,
MEDIUM,0.66,sku_match,7f4c011b-d27c-4bcc-8fab-ecfd908e19ef,Laredo LAD 11 Black W/U-Lay Eternity BS (M-DPC-5970-BLA-9.5-M),M-DPC-5970-BLA-8.5-M,Laredo,Dan Post Boot Company,887520323396,M-DPC-5970-BLA-8.5-M,Laredo Black W/U-Lay Eternity Boots,,
MEDIUM,0.77,sku_match,97744936-28ff-40a4-ba26-e0df56ada69d,Laredo LAD 11 Black W/U-Lay Eternity BS (M-DPC-5970-BLA-9.5-M),M-DPC-5970-BLA-9-M,Laredo,Dan Post Boot Company,887520323402,M-DPC-5970-BLA-9-M,Laredo LAD 11 Black W/U-Lay Eternity BS,,
MEDIUM,0.62,sku_match,c03222eb-b38c-4efb-b096-c254e1c11685,Laredo Men Black 12 VP Stitch Boots (M-DPC-6860-BLA-8-D) [M-DPC-6860-BLA-8-D],M-DPC-6860-BLA-8-D,Laredo,Dan Post Boot Company,679145402972,M-DPC-6860-BLA-8-D,Laredo Men Black 12 VP Stitch Boots,ok,
MEDIUM,1,sku_match,88e5cc39-b8df-47b5-ae43-26e6950389aa,A73124 Hat,A-MFW-A73124-7.375-7-3/8,M&F Western Products,,701340536777,A-MFW-A73124-7.375-7-3/8,A73124 Hat,,
MEDIUM,0.63,sku_match,499b8b95-455b-4f47-ad60-41ec7a4f8fb8,Twister Hat,A-MFW-T71621-7.375-7-3/8,M&F Western Products,,701340526150,A-MFW-T71621-7.375-7-3/8,Twister Hat T71621-7.375,,
MEDIUM,1,sku_match,36b83953-cf4b-4795-925d-d174abbf66a3,Twister Hat T7101001,A-MFW-T7101001-6.875-BLA-6-7/8,M&F Western Products,,701340287143,A-MFW-T7101001-6.875-BLA-6-7/8,Twister Hat T7101001,,
MEDIUM,1,sku_match,7af49271-b3da-423a-b33a-d98b5c686226,Twister Hat T73436,A-MFW-T73436-7.375-7-3/8,M&F Western Products,,701340789661,A-MFW-T73436-7.375-7-3/8,Twister Hat T73436,,
MEDIUM,0.65,sku_match,aed7d138-58f5-4d1b-807b-c08e9ffa8a82,Twister Hat T73436 (A-MFW-T73436-7-7),A-MFW-T73436-7-7,M&F Western Products,,701340789630,A-MFW-T73436-7-7,Twister Hat T73436,,
MEDIUM,0.62,sku_match,62c53ac8-ed48-4535-9eb2-178c62f9e05b,Twister Youth Hat (K-MFW-T7100348-M-M),K-MFW-T7100348-M-M,M&F Western Products,,701340580381,K-MFW-T7100348-M-M,Twister Youth Hat,,
MEDIUM,0.64,sku_match,1cc9a50b-667c-456c-a851-ff1adbd082b0,Twister Youth Hat (K-MFW-T71318-M-M),K-MFW-T71318-M-M,M&F Western Products,,701340613454,K-MFW-T71318-M-M,Twister Youth Hat,,
MEDIUM,0.69,sku_match,6c2daddc-348a-4660-bbc6-14228511a8e4,Eva Honey SM Cowhide Boots (W-BHS-ME1925-HON-6-B),W-BHS-ME1925-HON-6-B,Nocona,,724178567256,W-BHS-ME1925-HON-6-B,Eva Honey SM Cowhide Boots,,
MEDIUM,0.75,sku_match,d2379c68-bb9f-4ea6-a9ac-95d37ec74bcd,Outback Trading Co. Shirt Jacket (W-OTC-42238-TAN-1X),W-OTC-42238-TAN-1X,Outback Trading Co.,Outback Trading Co.,789043408041,W-OTC-42238-TAN-1X,Outback Trading Co. Shirt Jacket,,
MEDIUM,0.65,sku_match,16d37e3a-9054-448d-83eb-51a5542a424d,LS Solid Poplin BD Shirt (A-WMA-PSBSODR0LT-TUR-XS),A-WMA-PSBSODR0LT-TUR-XS,Panhandle Slim,Westmoor Manufacturing,196692329595,A-WMA-PSBSODR0LT-TUR-XS,LS Solid Poplin BD Shirt,,
MEDIUM,0.65,sku_match,0a371753-7d56-4358-ae79-eded4f31fe80,LS Solid Poplin BD Shirt (A-WMA-PSBSODR0LT-TUR-XS),A-WMA-PSBSODR0LT-WHI-XS,Panhandle Slim,Westmoor Manufacturing,196692391745,A-WMA-PSBSODR0LT-WHI-XS,LS Solid Poplin BD Shirt,,
MEDIUM,0.65,sku_match,79cf0e9d-1f96-458c-8557-c078667c2b40,LS Solid Poplin BD Shirt (A-WMA-PSBSODR0LT-TUR-XS),A-WMA-PSBSODR0LT-WHI-S,Panhandle Slim,Westmoor Manufacturing,196692391752,A-WMA-PSBSODR0LT-WHI-S,LS Solid Poplin BD Shirt,ok,
MEDIUM,0.73,sku_match,48d52bdb-bfbd-4c28-9dce-360a22ea5896,Panhandle Slim Western Shirt (M-WMA-SMN3S00004-S),M-WMA-SMN3S00004-S,Panhandle Slim,Westmoor Manufacturing,196692944033,M-WMA-SMN3S00004-S,Panhandle Slim Western Shirt,,
MEDIUM,0.63,sku_match,fe777bc6-6c6a-431d-af4c-e60b99c97fea,Retro Yoked Snap Shirt (W-WMA-LWN2S05807-MED-XS),W-WMA-LWN2S05807-MED-XXL,Panhandle Slim,Westmoor Manufacturing,197815682832,W-WMA-LWN2S05807-MED-XXL,Retro Yoked Snap Shirt,,
MEDIUM,0.63,sku_match,28b1e035-6ff0-4fc7-ab8e-905c02af1ec7,Retro Yoked Snap Shirt (W-WMA-LWN2S05807-MED-XS),A-WMA-LWN2S05807-MED-L,Panhandle Slim,Westmoor Manufacturing,197815682818,A-WMA-LWN2S05807-MED-L,Retro Yoked Snap Shirt,,
